,iso1661029_a,iso1661029_b,iso1661029_a4096,iso1661029_a4096sc,iso1661029_asc,iso1661029_b4096,iso1661029_b4096sc,iso1661029_bsc
606,-133.82187499999998,-62.998511904761855,-104.20799937995919,0.19365713618713043,-3.6038506272343986,-125.16547527693646,-1.4095189577866254,0.2839147921870202
607,-134.54999999999998,-64.88888888888889,-105.86612594890373,0.14900344653045217,-3.6234591832941243,-131.20301272268156,-1.5739820282464998,0.23242075079514235
608,-134.93906249999998,-66.12499999999989,-107.75849211758167,0.09804163625879703,-3.633936716467668,-136.6572485504126,-1.7225559094524985,0.1987489714331523
609,-135.32812499999997,-67.67857142857133,-109.99115004897763,0.03791569880304735,-3.6444142496412124,-141.8966276734713,-1.865277074434899,0.15642954408091958
610,-135.93437499999993,-69.84821428571416,-111.87617662985595,-0.012848454859064162,-3.660740686875489,-146.8924053229099,-2.0013625130669217,0.09732827484763007
611,-136.71249999999998,-72.767857142857,-113.07368164011635,-0.04509751116875371,-3.6816957532225785,-152.11421210439278,-2.1436050058627387,0.01779693723740161
612,-137.49062500000002,-75.58482142857144,-114.18786112315098,-0.07510259388625462,-3.702650819569668,-159.04926472210795,-2.332516471432866,-0.058937426725989894
613,-138.26875000000007,-75.9732142857143,-115.52125227561523,-0.11101109196369574,-3.723605885916758,-166.6798588152606,-2.5403745502059074,-0.06951728356404807
614,-139.32031250000009,-73.46874999999983,-116.89000644279713,-0.147871923303327,-3.7519246803978636,-171.05576838653033,-2.659574725875701,-0.0012954480910476462
615,-140.32500000000005,-71.74999999999991,-118.17772862752953,-0.1825505466834847,-3.778981121484565,-171.54893486155814,-2.6730086256170784,0.04552345860610396
616,-141.0,-70.72321428571428,-119.31257115707255,-0.21311208949482152,-3.7971590103639654,-170.08680686013523,-2.6331801255572005,0.073493195074531
617,-141.0,-70.0,-119.98162759158,-0.23112991693263663,-3.7971590103639654,-167.4739874770069,-2.5620066873519924,0.09319361815229366
618,-141.3296875,-70.0,-119.9118239700111,-0.22925009104188243,-3.8060375625712664,-164.00256163672583,-2.467444730975437,0.09319361815229366
619,-141.28125,-69.69642857142856,-119.5783690194289,-0.22027008061526043,-3.804733130730383,-160.27478434885225,-2.3658997377950897,0.10146293154296049
620,-140.67656249999993,-68.92410714285708,-119.47500756266399,-0.2174865353182449,-3.788448771942584,-156.64225007288275,-2.266949172942244,0.12250103766921483
621,-139.50937499999995,-67.91964285714283,-119.51596962786253,-0.21858965216187443,-3.7570161724219515,-152.4828980235657,-2.1536480439138286,0.1498627363883296
622,-137.95624999999995,-67.53125,-119.59625815799491,-0.22075183879748428,-3.715190196620735,-147.56271999748742,-2.019621945914502,0.1604425932263871
623,-136.67499999999998,-66.78571428571428,-119.75554927302848,-0.2250415812990494,-3.680685870507056,-142.6181727904531,-1.8849320292042115,0.18075105405346426
624,-135.015625,-66.00892857142856,-119.97873409550012,-0.2310519944878764,-3.6359985603451936,-137.95204229586201,-1.7578262091239205,0.2019107677295806
625,-132.78750000000002,-65.23214285714283,-120.1815612232014,-0.23651417076799852,-3.575994695664576,-133.28166048869704,-1.6306045829015257,0.22307048140569719
626,-131.23124999999993,-64.38839285714278,-120.39453256117764,-0.24224953271796812,-3.5340845629703965,-128.45575224449593,-1.4991464023550374,0.24605430832975572
627,-130.66875,-62.44642857142861,-120.71956872927441,-0.2510028236001163,-3.518936322237563,-123.40852298818785,-1.3616594172610847,0.2989535925200426
628,-130.7203125,-61.70089285714286,-121.16107196220716,-0.26289259650107644,-3.5203249109714068,-117.84885369114912,-1.2102135187388527,0.3192620533471209
629,-131.21875,-60.9375,-121.68292199438477,-0.2769461252368348,-3.5337479353985577,-111.5058387351718,-1.0374292130500962,0.34005694437364853
630,-131.996875,-59.54464285714283,-122.26613732063646,-0.29265223396774953,-3.554703001745646,-104.64168050927792,-0.8504489171765695,0.377998499930823
631,-130.83750000000003,-57.214285714285666,-122.83984416339423,-0.3081022772818285,-3.5234807944574147,-97.89673523758408,-0.6667159930440079,0.4414776409591721
632,-129.67031250000005,-56.29464285714289,-123.18851959215137,-0.3174921783172726,-3.4920481949367828,-92.50993512916584,-0.5199790669801536,0.4665287962308937
633,-128.33749999999998,-56.241071428571416,-123.34872882119934,-0.3218066458181452,-3.456155280089258,-88.94108112589736,-0.42276315856136604,0.4679880868292474
634,-126.78125,-56.241071428571445,-123.78617563086691,-0.33358717840597585,-3.4142451473950817,-86.2324700287485,-0.34898034533298095,0.46798808682924675
635,-125.22500000000002,-55.48214285714286,-124.48276329691227,-0.3523464275735826,-3.3723350147009055,-83.66180917269313,-0.2789553092488024,0.48866137030591217
636,-125.33281249999999,-55.09375,-124.9143066714849,-0.3639679794396913,-3.375238427508031,-80.9005563131063,-0.203738529612298,0.4992412271439708
637,-125.72187499999998,-55.8839285714285,-125.00252803664164,-0.36634379895466695,-3.3857159606815754,-77.7877484037638,-0.11894535836943598,0.4777166908182682
638,-126.0,-56.86607142857139,-124.95673922644042,-0.36511069687502573,-3.393205924155033,-74.33025146769928,-0.024762826613625943,0.45096302984846526
639,-126.0,-57.64285714285711,-124.828125,-0.36164708929496037,-3.393205924155033,-71.0,0.06595352698304091,0.4298033161723491
640,-125.6109375,-58.41964285714283,-124.63891514281953,-0.35655162891168013,-3.382728390981489,-68.34786773178755,0.13819785176206567,0.40864360249623277
641,-124.94375000000002,-58.5,-124.5657712320523,-0.35458184834555917,-3.364760894334488,-66.47475152972227,0.1892217078769287,0.4064546665987028
642,-123.4968750000001,-58.26339285714286,-124.73834973713896,-0.3592294229950981,-3.3257962528939204,-65.35471911618507,0.2197314929342007,0.4128998667414274
643,-121.16250000000014,-58.12499999999997,-125.07906891754459,-0.36840506062545986,-3.262931053852656,-64.92737139861649,0.2313724837217408,0.41666970078717336
644,-118.82812500000017,-58.526785714285666,-125.48531410001614,-0.3793453269732532,-3.200065854811392,-65.11938140600341,0.22614211361511205,0.4057250212995278
645,-114.82187500000038,-59.30357142857139,-125.86459800187093,-0.38955952048682674,-3.0921767180364284,-65.83437514201898,0.2066656190606031,0.38456530762341146
646,-109.64843750000017,-60.08035714285711,-126.15803039568969,-0.39746171522527796,-2.952854981740821,-66.73392808605128,0.18216171485359345,0.3634055939472949
647,-103.81249999999983,-61.750000000000114,-126.3451063763602,-0.4024997098751055,-2.7956919841376493,-67.30757650536378,0.1665354796124232,0.3179243702986274
648,-97.9859374999997,-64.20089285714292,-126.47940986646385,-0.40611653049617225,-2.6387814572133634,-67.6890818339561,0.15614323968001287,0.2511618254239869
649,-94.48437499999974,-65.3660714285715,-126.60806627083794,-0.4095812739366691,-2.5444836586514668,-68.3217980929228,0.138907991101491,0.21942225490981238
650,-88.74531249999961,-67.21875000000014,-126.46354781947396,-0.40568936230716135,-2.3899295247300665,-69.09237284167094,0.11791746469286757,0.16895512171677507
651,-81.9624999999997,-70.08928571428575,-125.77231515252936,-0.38707432436711464,-2.207266988559967,-69.73996757981033,0.10027692498522178,0.09076146715503808
652,-75.36406249999987,-73.10267857142861,-124.67950695039059,-0.3576447746412219,-2.0295697090745217,-70.2480958601064,0.08643546430428128,0.00867637099769114
653,-71.08437499999994,-74.86607142857125,-123.38285080206883,-0.32272555778346446,-1.9143168441655374,-70.48758306770694,0.0799118109353727,-0.03935861119808326
654,-67.140625,-69.04017857142833,-121.98302037593177,-0.2850278363963161,-1.808110845249774,-69.96636193492915,0.09410992211158087,0.11933924137278895
655,-63.24999999999977,-65.78571428571416,-120.57584139853823,-0.24713221701188592,-1.703335513514326,-68.80157005498579,0.12583895911444398,0.20799114522272033
656,-59.35937499999983,-62.933035714285495,-119.25478655984391,-0.21155593840243148,-1.5985601817788857,-67.98951555984229,0.1479593975965543,0.28569836958501127
657,-55.48124999999993,-59.5,-117.84896847635807,-0.17369696817093594,-1.4941214776152874,-67.73022398643488,0.1550225236955911,0.3792145754294498
658,-53.146874999999795,-56.39285714285711,-115.99440885677535,-0.12375329604500918,-1.4312562785740186,-67.49182250240827,0.16151660185536154,0.4638534301339152
659,-51.09375,-55.66071428571428,-113.7517052702211,-0.06335682702898016,-1.3759651998991764,-67.1264171905464,0.1714702758642077,0.48379706831140346
660,-49.82968749999998,-58.00446428571411,-111.40613748378033,-0.00019020394598001644,-1.3419237366967771,-66.65536072499823,0.18430189693160592,0.41995310463347124
661,-49.321875000000034,-61.92857142857156,-109.12688685389554,0.06119048446639397,-1.328248241590747,-65.74015533176372,0.20923217528190619,0.3130600683041176
662,-48.154687499999966,-64.99107142857144,-107.00034198320833,0.11845877536478566,-1.2968156420701127,-64.20525980859686,0.2510428692682498,0.22963728909828385
663,-47.66250000000002,-64.21428571428567,-104.97451060062602,0.17301483130698792,-1.2835609314288836,-62.85005737812439,0.287958707027113,0.25079700277440176
664,-47.046875,-61.75,-102.98993588683284,0.22645983667025193,-1.2669820235157248,-62.17348799425412,0.30638851872606443,0.31792437029863096
665,-46.03749999999991,-57.96428571428601,-101.02804681703475,0.27929391297321926,-1.2397993470895796,-61.64102186693027,0.32089294457890527,0.42104757258222314
666,-44.49062500000002,-53.31646825396816,-98.92775485195945,0.3358552077220187,-1.1981416850742865,-60.97838505613844,0.3389432317169778,0.5476545439393272
667,-43.71249999999998,-48.742063492063686,-96.36696979708701,0.4048176761242477,-1.1771866187271969,-60.413224095325276,0.3543382678148308,0.6722617466986698
668,-42.934375000000045,-46.02777777777768,-93.53639165457372,0.4810457278858338,-1.1562315523801103,-60.150911051998754,0.3614836990299293,0.7461991370152214
669,-41.8125,-44.33035714285717,-90.98427684327397,0.5497747048447712,-1.1260192278073993,-60.30118473282304,0.3573902302639367,0.7924370298630272
670,-40.37812500000007,-43.61160714285711,-88.57138847403249,0.6147542850736203,-1.087391213938672,-60.534403408804856,0.3510373322678195,0.8120158453909294
671,-39.60000000000002,-44.0,-85.83529080550018,0.6884379582317997,-1.0664361475915825,-60.51030319914132,0.3516938241762524,0.8014359885528703
672,-38.82187499999998,-45.55357142857133,-82.54201331969469,0.7771265985073676,-1.0454810812444928,-61.0222368365314,0.3377487052211394,0.7591165612006407
673,-37.81562500000007,-48.21428571428578,-78.79065608963944,0.8781514205442349,-1.0183825617113127,-62.710538100923316,0.29175922485793837,0.6866384614824457
674,-37.46875,-51.156249999999886,-75.47484193513142,0.96744697794482,-1.0090411465927294,-64.60980888318514,0.24002291559402855,0.6064990861229071
675,-39.03124999999983,-53.98214285714249,-72.96971467889784,1.0349105703782646,-1.0511195930728219,-65.91099980974978,0.2045783561258021,0.5295215070598018
676,-40.97656249999994,-57.4776785714285,-70.38977647395136,1.1043888370526957,-1.103507258940546,-66.69511547663222,0.1832189738726855,0.43430279551727136
677,-43.49062499999968,-60.31249999999977,-67.40481861072229,1.1847743664563628,-1.1712114793270152,-67.14886573270299,0.1708587755292461,0.357082001354438
678,-46.38749999999982,-63.03125,-64.50091478364402,1.2629770939898426,-1.2492249191011189,-67.48341041093502,0.16174574799401675,0.2830230034880252
679,-49.5625,-65.21428571428567,-61.821960302910064,1.335121889343558,-1.3347283223486812,-68.17015906118783,0.1430386521507685,0.2235569116051488
680,-53.06406249999969,-65.99107142857133,-59.19916999585863,1.4057541719443778,-1.4290261209105706,-69.7516506326823,0.09995867755985466,0.20239719792903377
681,-56.906249999999886,-64.46428571428578,-56.36956377957364,1.4819560495326647,-1.5324970208051347,-71.73051554650492,0.046054216895690336,0.2439869799820853
682,-60.796875000000114,-61.82142857142844,-53.16539500500021,1.5682449738808801,-1.6372723525405826,-73.27960928344275,0.003856762271784664,0.3159786495008303
683,-64.80625000000038,-59.19642857142833,-50.06997208268607,1.6516053500535912,-1.7452456462085189,-74.41116104636569,-0.0269668109129646,0.38748388882012264
684,-69.0546875,-57.30357142857133,-47.568378553149806,1.7189737785000228,-1.859656942187893,-75.37707983670587,-0.053278526823925976,0.43904548996191894
685,-71.77812500000016,-55.75,-45.600181712405664,1.7719777243723738,-1.9329996744027065,-76.39522541978353,-0.08101290533053307,0.4813649173141483
686,-76.50312500000064,-54.52232142857133,-44.01822292035849,1.8145802001258946,-2.060244896558533,-77.2552188241158,-0.10443920406950058,0.5148069935264037
687,-81.0750000000001,-53.35714285714283,-42.69361472862468,1.850252171263795,-2.183366430959283,-77.03916815631061,-0.0985539641813089,0.5465465640405758
688,-84.3843750000002,-52.705357142857224,-41.52558547953923,1.8817074392604862,-2.2724885806041315,-75.82794730594325,-0.06556019779120259,0.5643012663205322
689,-86.71875,-53.48214285714289,-40.45406325136996,1.9105637533278494,-2.335353779645391,-74.82268902848001,-0.03817687066445741,0.5431415526444174
690,-89.05312500000014,-55.39732142857139,-39.57093328727516,1.9343466249624948,-2.3982189786866597,-74.19551074465733,-0.021092477033751944,0.49097191375330573
691,-93.00624999999985,-57.07142857142867,-39.06396283538482,1.947999443539684,-2.504677448281298,-73.40017918179927,0.0005724272482861004,0.4453690825547758
692,-96.98125000000005,-58.3125,-39.03830577028714,1.9486903935816355,-2.6117250161266705,-72.32838351338964,0.029768238970574457,0.41156218369293773
693,-98.5281250000001,-59.22321428571445,-39.49132111563777,1.936490597124676,-2.653382678141968,-71.1475664493278,0.06193380344982913,0.386754243520935
694,-99.6953125,-61.16517857142861,-40.11653314225063,1.9196535086123288,-2.6848152776625978,-70.33896632316387,0.08396014460600365,0.3338549593306481
695,-101.43750000000011,-62.14285714285711,-40.64331880722297,1.9054670622699155,-2.7317327454879092,-70.13563550179032,0.0894988947177382,0.30722290591071055
696,-103.55937499999993,-61.870535714285666,-41.112672581417684,1.8928272685625978,-2.788875275807876,-69.90138380927989,0.09587993217827417,0.3146409664523384
697,-105.89375000000007,-60.70535714285717,-41.64128294163118,1.8785916828019138,-2.851740474849145,-69.27557150886433,0.11292711629643404,0.3463805369665105
698,-108.22812499999986,-59.5401785714285,-42.37802952511189,1.8587509457251858,-2.9146056738904047,-68.56965850402744,0.13215625090575212,0.37812010748068725
699,-109.53125,-59.5,-43.25380861198173,1.8351660347266316,-2.9496990982548095,-67.94358388706054,0.14921058055068537,0.3792145754294498
700,-111.16406250000011,-59.23660714285717,-43.99313383795579,1.8152558542770092,-2.993671074826514,-67.34272230962588,0.16557810470010703,0.38638942087135075
701,-112.86562499999997,-58.54464285714283,-44.59649109811693,1.7990073191217655,-3.039494503043336,-66.79599054572004,0.18047112779402852,0.4052385911000762
702,-114.04375000000005,-57.459821428571445,-45.226879847377944,1.782030820403407,-3.071221651689331,-66.36428910370273,0.19223071443247775,0.4347892257167201
703,-115.59999999999991,-57.071428571428555,-45.8671875,1.7647872035767485,-3.113131784383504,-65.90625,0.20470774137642334,0.4453690825547789
704,-116.2890625,-56.04910714285717,-46.4407214545065,1.7493418161788477,-3.1316883792812296,-65.2757007841835,0.22188395950196527,0.4732172114733444
705,-116.85624999999993,-54.67857142857156,-46.9358152542406,1.7360088382878145,-3.146962855353503,-64.64305569036229,0.23911726953543577,0.5105507292812015
706,-117.76874999999995,-53.59375,-47.38467915913764,1.7239208409764177,-3.1715366680978803,-64.15971212677898,0.2522835922735167,0.54010136389785
707,-119.32500000000005,-53.98214285714283,-47.88561169003422,1.710430624853876,-3.2134468007920596,-63.740223545064936,0.2637104994838677,0.5295215070597927
708,-120.19062499999995,-56.223214285714334,-48.5122885097977,1.6935540891606056,-3.2367582601420306,-63.314564224997284,0.27530549816955285,0.4684745170286968
709,-120.5,-57.258928571428555,-49.28234627282036,1.6728162751651288,-3.245089792545091,-62.88875705391289,0.2869045243304138,0.44026156546054396
710,-120.1296875000001,-57.5,-50.12524694760611,1.6501167865686426,-3.2351172007293107,-62.46462261716712,0.2984579850553879,0.43369475776795574
711,-118.92500000000007,-57.39285714285717,-50.902028384567316,1.6291979026506234,-3.202674718493155,-62.03547051068895,0.3101481275613305,0.4366133389646607
712,-116.59062500000027,-56.22767857142867,-51.60453887945894,1.6102791504835807,-3.1398095194518953,-61.61226306926859,0.32167633684912733,0.468352909478833
713,-112.80312500000025,-54.75,-52.312701693266696,1.5912081802051778,-3.0378113651841394,-61.206309382809664,0.33273455227876303,0.5086050084834013
714,-108.8828125,-53.3973214285715,-53.14383519092258,1.5688255841098633,-2.932236542965569,-60.76286706913532,0.3448139613315566,0.5454520960918083
715,-105.5875000000002,-52.232142857143,-54.17463237073303,1.5410660039738704,-2.8434930993390495,-60.2260070058099,0.35943807840167197,0.5771916666059804
716,-103.25312500000007,-51.066964285714334,-55.28224126529168,1.5112378685559082,-2.7806279002977807,-59.628125403345415,0.3757244277612233,0.6089312371201574
717,-99.53124999999989,-51.0,-56.35232159448935,1.482420385124517,-2.6803970407821844,-59.03954389352081,0.3917574417493823,0.6107553503680998
718,-94.46093749999949,-50.49107142857133,-57.39227013389836,1.4544143569916677,-2.5438524819542585,-58.566732858363366,0.40463685745289957,0.6246186110524545
719,-89.75,-49.5714285714285,-58.44653106077386,1.426022893319611,-2.4169859658167794,-58.17008805022909,0.4154414981882881,0.6496697663241775
720,-87.41562499999986,-48.4375,-59.587167869484944,1.395305309378121,-2.3541207667755106,-57.623977271994896,0.43031760557589926,0.6805580839893104
721,-85.08124999999973,-47.66071428571422,-60.864020732591825,1.3609193990656718,-2.291255567734242,-57.1808689409491,0.44238791691144264,0.7017177976654283
722,-83.33124999999995,-46.883928571428555,-62.29989712809557,1.3222509523071189,-2.2441277076765394,-57.46227525996049,0.43472238312596834,0.7228775113415431
723,-80.8687499999997,-45.910714285714164,-63.865443750135135,1.2800904596686622,-2.177812076023899,-58.39185685593289,0.4094004957024202,0.7493879572116224
724,-77.6484375,-45.0,-65.5140598988088,1.2356928875866215,-2.091088397828427,-59.557134246669435,0.3776582333412879,0.7741958973836174
725,-75.70312499999989,-45.0,-67.26617362130472,1.188508104547205,-2.038700731960703,-60.929615848626696,0.34027170937585005,0.7741958973836174
726,-73.06093750000008,-43.9151785714285,-69.13917685077881,1.138067742212181,-1.9675460789628643,-62.44700146024613,0.2989379869764235,0.8037465320002646
727,-70.33749999999992,-43.25,-71.0607763535212,1.0863186722394917,-1.8942033467480506,-63.47854192474783,0.27083873067862396,0.8218660569298102
728,-66.98124999999959,-42.58482142857133,-72.97412542443338,1.0347917880934938,-1.803818843708793,-64.0615750806677,0.2549568543566696,0.8399855818593605
729,-62.421875,-41.446428571428555,-74.89254082502093,0.9831284666469546,-1.6810339368798806,-65.81090318459898,0.20730499732064467,0.8709955070743562
730,-60.476562499999886,-40.66964285714289,-76.8117018236422,0.9314450660919631,-1.6286462710121565,-68.67648120146737,0.12924639088854262,0.8921552207504708
731,-57.65000000000009,-40.5,-78.69910377538244,0.880616943203814,-1.5525263613296665,-70.2975722595118,0.08508772267375209,0.8967763076452557
732,-54.171874999999886,-40.883928571428555,-80.62203384359523,0.8288320408292469,-1.4588597394649647,-70.03975157862018,0.09211078152655827,0.8863180583570609
733,-50.640625000000114,-41.660714285714334,-82.70667739036102,0.7726921612051418,-1.3637624504199513,-68.80853343865898,0.1256492759083394,0.865158344680943
734,-48.6953125,-42.4375,-84.85174458710212,0.7149250602552009,-1.3113747845522272,-67.31731932519783,0.16627008431189805,0.8439986310048282
735,-46.749999999999886,-43.214285714285666,-86.87419277496913,0.6604601144427646,-1.2589871186845032,-66.03038481590555,0.20132629767387744,0.8228389173287136
736,-44.56562500000007,-43.991071428571445,-88.79205979992814,0.6088115608647291,-1.2001614505053324,-64.77226960218667,0.2355974707970041,0.8016792036525957
737,-42.35937499999994,-44.366071428571445,-90.68825404209649,0.5577466597863618,-1.140746684075432,-63.461614509895384,0.271299835002464,0.7914641694641256
738,-40.44843750000007,-44.0,-92.64247178466152,0.5051191739041352,-1.0892847440302764,-62.94194890025078,0.2854555735867086,0.8014359885528703
739,-39.28125,-44.0,-94.49717964848317,0.455171509530353,-1.057852144509642,-63.63160944865355,0.2666691573723803,0.8014359885528703
740,-37.818750000000136,-43.70089285714289,-95.66966974371726,0.42359611002907194,-1.0184667186042748,-64.8055800853696,0.2346900901982092,0.8095836943936727
741,-36.446875000000034,-43.875,-96.39222549318909,0.4041375350319285,-0.9815218425947467,-65.8924371480707,0.20508400472228483,0.8048409999490271
742,-35.42656249999999,-44.7276785714285,-97.84117230203537,0.36511709935285896,-0.9540446170432421,-66.72435539615405,0.18242247579912885,0.7816139579252463
743,-35.03750000000002,-45.89285714285717,-99.77100706030402,0.31314625225446635,-0.9435670838696988,-68.09292683710825,0.14514246497590055,0.7498743874110696
744,-36.0546875,-46.70535714285711,-100.93984049332222,0.2816693274190074,-0.9709601525282414,-71.16784147018295,0.06138151003327619,0.7277418133360531
745,-38.18437499999976,-47.723214285714164,-101.25981460947928,0.2730523586370994,-1.0283130750806073,-74.3412910857673,-0.02506354681627254,0.7000152919673517
746,-40.64843749999994,-48.88839285714283,-101.2149642297844,0.27426018859012524,-1.0946707851797255,-75.2665950256527,-0.050268910498019626,0.6682757214531747
747,-42.649999999999636,-49.98214285714289,-101.28114236834804,0.2724779977026359,-1.1485732751207216,-74.52388839878125,-0.030037514270032872,0.638481871736803
748,-45.76249999999982,-49.59375,-101.70897184924276,0.2609564617573965,-1.23239354050908,-73.23448163143065,0.005086043626848946,0.6490617285748619
749,-49.765625,-49.20535714285717,-102.12182638587954,0.24983820414207747,-1.3401985203910938,-71.58281076224033,0.0500777086851929,0.6596415854129192
750,-53.67343749999969,-48.63392857142867,-102.44465266545043,0.24114442601261032,-1.4454367150378085,-69.79730300459848,0.09871510278676499,0.6752073517953474
751,-57.1749999999999,-47.785714285714334,-103.30825617473282,0.21788740582357802,-1.5397345135997116,-68.45901418415305,0.13517021226649084,0.6983127862692686
752,-60.6765625000001,-46.620535714285666,-104.77826826012615,0.1782996779129733,-1.634032312161615,-67.68159387482692,0.15634721236936322,0.7300523567834456
753,-63.47187500000024,-46.5,-106.23192873437308,0.13915230225484088,-1.7093106529145123,-67.03822497799297,0.17387263977458156,0.7333357606297382
754,-67.6484375,-45.7901785714285,-107.36490629100051,0.10864098354783414,-1.8217863403558054,-66.39945267735631,0.1912728554803178,0.7526713610579152
755,-72.1812500000002,-45.0,-108.14707668599422,0.08757697388123598,-1.9438559135945728,-65.85750869437092,0.2060354589854676,0.7741958973836174
756,-75.66250000000036,-45.0,-108.70126538588259,0.07265255817043448,-2.0376066923522336,-65.42189363779883,0.217901652841191,0.7741958973836174
757,-78.77500000000009,-45.0,-109.23326394080146,0.058325727629223056,-2.1214269577405798,-65.06635147978061,0.22758665364011987,0.7741958973836174
758,-82.78281250000038,-45.0,-110.02239088245885,0.03707437672968217,-2.2293581729620366,-64.78005168130164,0.23538548625242584,0.7741958973836174
759,-86.5,-45.35714285714289,-111.20577739067076,0.005205534585001281,-2.3294627971381776,-64.55463930531666,0.24152573992493487,0.7644672933945977
760,-89.53593750000016,-46.0,-112.49664915118142,-0.029557907518881432,-2.4112212186490107,-64.37644414995991,0.2463797922027715,0.7469558062143646
761,-92.25937499999992,-46.0,-113.66008639520045,-0.06088951187434155,-2.4845639508638135,-64.18594408507352,0.25156903133802566,0.7469558062143646
762,-94.27343750000006,-45.65625,-114.65682905346368,-0.08773199673844356,-2.5388030683766623,-63.850624998432956,0.2607031538289051,0.7563195875537951
763,-95.97500000000014,-45.5,-115.43068052230417,-0.10857197601213908,-2.5846264965934904,-63.245125601331715,0.27719701260887075,0.7605758517989911
764,-97.9296875,-45.62053571428572,-115.8929649971582,-0.12102139203372309,-2.6372666331400882,-62.27589133641488,0.3035990423495687,0.757292447952697
765,-100.60937500000011,-45.98214285714289,-116.00077445016697,-0.12392472278474909,-2.709431168853458,-61.05886292073248,0.3367510073483291,0.7474422364138145
766,-102.55468749999994,-45.20535714285711,-115.78784466107001,-0.11819047975464647,-2.761818834721174,-59.86906705803788,0.3691611551209302,0.7686019500899324
767,-105.10000000000008,-44.428571428571445,-115.59375,-0.11296347059758638,-2.830364624037256,-59.125,0.3894296096179197,0.7897616637660472
768,-107.82343749999984,-43.82589285714283,-115.76415835206953,-0.11755260257987032,-2.903707356252059,-59.14796966547238,0.3888039138363246,0.8061786829975179
769,-110.46875,-43.625,-116.16476184004324,-0.12834093693407356,-2.9749461661428676,-59.63786657690368,0.3754590773054005,0.8116510227413403
770,-112.80312500000014,-44.401785714285666,-116.59760281837586,-0.13999743353641714,-3.0378113651841363,-60.25676329650005,0.358600274239244,0.7904913090652255
771,-114.78124999999994,-44.5,-117.0035411801506,-0.1509294371397174,-3.091082678427934,-60.9517252938156,0.3396694460732026,0.7878159429682439
772,-116.72656250000006,-44.95535714285711,-117.46734512746653,-0.16341977286732767,-3.143470344295658,-61.7348159030457,0.31833798648398837,0.7754119728822457
773,-118.80624999999986,-45.383928571428555,-118.23981174380735,-0.18422245777827762,-3.1994767565606623,-62.65091892795429,0.2933832565650505,0.7637376480954225
774,-121.09375,-44.98660714285717,-119.13855878817368,-0.20842590059780663,-3.261079602207528,-63.711739988180746,0.2644863941702178,0.774560720033205
775,-122.64999999999986,-43.82142857142867,-119.61444839309273,-0.22124170557125966,-3.302989734901701,-64.8821587702304,0.23260407984097942,0.8063002905473773
776,-123.30156249999999,-42.9375,-119.81227174257032,-0.2265691290743037,-3.320536447083905,-65.99427371922519,0.20230996723967243,0.8303785854202017
777,-123.88125000000002,-42.160714285714334,-120.21777911160106,-0.2374895259543326,-3.336147550728022,-66.78513834779012,0.18076674265502635,0.8515382990963165
778,-124.34062500000005,-41.44196428571428,-120.73530366600026,-0.2514265686835633,-3.3485186139931713,-66.90113117145727,0.17760708756335397,0.8711171146242187
779,-123.5625,-41.053571428571445,-121.07766276072402,-0.26064636954392073,-3.3275635476460814,-66.1520101671515,0.19801321201744537,0.881696971462276
780,-122.06875000000014,-41.33482142857139,-121.07624644330168,-0.26060822782433357,-3.2873365528111123,-65.07149001403289,0.22744667949861164,0.874035695820925
781,-121.25312500000001,-41.946428571428555,-120.55025646353745,-0.24644320944828468,-3.2653716037484983,-64.12341879112945,0.2532722260454463,0.8573754614897298
782,-120.18437500000027,-42.72321428571422,-119.23924334197777,-0.21113735634732178,-3.2365899463561187,-63.24526400806569,0.27719324239681886,0.836215747813615
783,-117.82500000000016,-43.5,-117.26776158506124,-0.1580449470065859,-3.173051492171169,-62.33705302082648,0.30193299249013217,0.815056034137497
784,-115.1015625,-43.88839285714283,-115.29350670943556,-0.10487785700845098,-3.0997087599563558,-61.348446214317796,0.3288627320299726,0.8044761772994395
785,-111.16562500000038,-43.723214285714334,-113.58214746763821,-0.05879060051936946,-2.993713153273001,-60.27385717878063,0.3581346353274846,0.8089756566443587
786,-106.69375000000014,-43.665178571428555,-112.01899382454884,-0.016694551296390525,-2.8732846394469567,-59.15359935821308,0.3886505604928132,0.8105565547925762
787,-102.2687499999999,-44.10714285714289,-110.54744142128554,0.022934657691368265,-2.754118479015315,-58.11820784409753,0.41685471973319155,0.7985174073561638
788,-98.7671874999997,-44.88392857142867,-109.12705556643365,0.06118594100303065,-2.6598206804534117,-57.30471471530154,0.4390143467271552,0.7773576936800459
789,-94.546875,-45.660714285714334,-107.57913361600198,0.1028717976088589,-2.546166796510678,-56.60225659811798,0.4581493698818173,0.7561979800039311
790,-87.5343749999995,-47.09375,-105.59381682595595,0.15633678723829236,-2.3573187287079884,-55.83407526823224,0.47907469934242264,0.7171619564979943
791,-80.4874999999995,-49.785714285714675,-102.58751610459551,0.23729708420267182,-2.1675449350827503,-54.896442827789784,0.5046158925033244,0.6438326039307536
792,-76.23437499999989,-54.44642857142867,-98.5892653385376,0.34497079996175994,-2.053007403763936,-53.90375277999827,0.5316568599079752,0.5168743218740648
793,-72.34374999999966,-55.267857142857224,-94.9879366945983,0.4419553213065539,-1.9482320720284882,-53.37674506530742,0.5460125981030537,0.49449853269932165
794,-66.9296875,-56.58928571428578,-92.44671086155387,0.5103910558406981,-1.802430254974961,-53.423994003676704,0.544725532714224,0.45850269793995224
